,artists,disc_number,explicit,is_local,name,popularity,track_number,type,genre,album_type,year,album_name,danceability,duration_ms,energy,instrumentalness,liveness,tempo,valence,pitch_0_mean,pitch_1_mean,pitch_2_mean,pitch_3_mean,pitch_4_mean,pitch_5_mean,pitch_6_mean,pitch_7_mean,pitch_8_mean,pitch_9_mean,pitch_10_mean,pitch_11_mean,pitch_0_sd,pitch_1_sd,pitch_2_sd,pitch_3_sd,pitch_4_sd,pitch_5_sd,pitch_6_sd,pitch_7_sd,pitch_8_sd,pitch_9_sd,pitch_10_sd,pitch_11_sd,timbre_0_mean,timbre_1_mean,timbre_2_mean,timbre_3_mean,timbre_4_mean,timbre_5_mean,timbre_6_mean,timbre_7_mean,timbre_8_mean,timbre_9_mean,timbre_10_mean,timbre_11_mean,timbre_0_sd,timbre_1_sd,timbre_2_sd,timbre_3_sd,timbre_4_sd,timbre_5_sd,timbre_6_sd,timbre_7_sd,timbre_8_sd,timbre_9_sd,timbre_10_sd,timbre_11_sd
5MjAGtm2ihbBK9G30ZN3Ju,Ella Fitzgerald,1,False,False,Dream A Little Dream Of Me,13,2,track,jazz,album,1996,Ella & Friends,0.5489999999999999,187693,0.16899999999999998,0.0,0.159,79.318,0.36,40.35731478537357,9.761686804451514,14.90461844197138,-15.858529411764717,34.23158187599365,-2.099275039745628,-26.356677265500817,0.34006995230524734,-7.129074721780604,-3.487214626391097,-13.765116057233707,-1.9278744038155815,5.972140964788113,64.30936006079384,57.06745800964155,60.70299589366319,32.168206710554784,31.890475012126632,31.925060532128526,30.322674565900247,21.83936487636503,20.756618275521408,23.71423870734613,17.998098371731697,40.35731478537357,9.761686804451514,14.90461844197138,-15.858529411764717,34.23158187599365,-2.099275039745628,-26.356677265500817,0.34006995230524734,-7.129074721780604,-3.487214626391097,-13.765116057233707,-1.9278744038155815,5.972140964788113,64.30936006079384,57.06745800964155,60.70299589366319,32.168206710554784,31.890475012126632,31.925060532128526,30.322674565900247,21.83936487636503,20.756618275521408,23.71423870734613,17.998098371731697
1gAwmiCi0007bdxKCwR7TK,Gal Costa,1,False,False,Quando Você Olha Pra Ela,0,12,track,jazz,album,2015,Gal Estratosférica,0.7609999999999999,267267,0.59,0.00933,0.0926,158.053,0.895,43.66816583333332,-1.4007874999999947,-50.767454166666646,0.9326991666666679,23.498350833333326,-16.08144000000001,-3.5701716666666643,0.7998408333333338,1.4300516666666676,6.716240833333335,-10.926605000000016,4.274783333333336,3.635217266842095,42.02329493227316,41.58353974191535,46.43583520439367,20.589086514559195,39.303045332455746,21.641437824378777,25.120958509198047,13.533522471234038,19.625039673751722,19.855731621814048,14.709534611042265,43.66816583333332,-1.4007874999999947,-50.767454166666646,0.9326991666666679,23.498350833333326,-16.08144000000001,-3.5701716666666643,0.7998408333333338,1.4300516666666676,6.716240833333335,-10.926605000000016,4.274783333333336,3.635217266842095,42.02329493227316,41.58353974191535,46.43583520439367,20.589086514559195,39.303045332455746,21.641437824378777,25.120958509198047,13.533522471234038,19.625039673751722,19.855731621814048,14.709534611042265
3l2pObHGPzGmgRWDlAbUJN,Ramsey Lewis Trio,1,False,False,"The ""In"" Crowd - Live At Bohemian Caverns, D.C./1965",37,1,track,jazz,album,1965,The In Crowd (Expanded Edition),0.652,351427,0.515,0.14,0.9620000000000001,143.004,0.645,33.149703389830535,28.513600154083175,3.4187041602465333,13.62374345146379,27.98721494607089,-17.477454545454563,1.4451109399075517,12.456900616332815,-17.000589368258865,3.413483821263475,-10.562546995377508,4.722614021571652,9.265640687002497,35.14445491656957,52.1743909970734,42.7394749609537,19.883234429328894,28.852855022051635,18.984505446307587,17.983691619073827,14.984874661676777,14.405444558513963,14.893108729841629,12.456527260832571,33.149703389830535,28.513600154083175,3.4187041602465333,13.62374345146379,27.98721494607089,-17.477454545454563,1.4451109399075517,12.456900616332815,-17.000589368258865,3.413483821263475,-10.562546995377508,4.722614021571652,9.265640687002497,35.14445491656957,52.1743909970734,42.7394749609537,19.883234429328894,28.852855022051635,18.984505446307587,17.983691619073827,14.984874661676777,14.405444558513963,14.893108729841629,12.456527260832571
2x91iJc0UkFcjRMEZ2CoWB,Miles Davis,1,False,False,Freddie Freeloader,51,2,track,jazz,album,1959,Kind Of Blue (Legacy Edition),0.638,586400,0.18600000000000003,0.00103,0.11800000000000001,128.372,0.498,37.6592177681474,36.00414842903578,27.612521126760562,6.6843369447454,28.504738353196224,-11.896510834236187,5.1716511375947976,7.533376489707462,-4.405953412784405,6.022391657638132,-15.13943661971834,-5.357653304442038,6.87436897437951,56.924100165545795,68.43747234636277,52.00091263126818,23.743900783863296,32.48551641122049,26.060754151437052,21.37885534613005,16.805514894696845,17.42998771077423,18.699712766341545,15.957915197767573,37.6592177681474,36.00414842903578,27.612521126760562,6.6843369447454,28.504738353196224,-11.896510834236187,5.1716511375947976,7.533376489707462,-4.405953412784405,6.022391657638132,-15.13943661971834,-5.357653304442038,6.87436897437951,56.924100165545795,68.43747234636277,52.00091263126818,23.743900783863296,32.48551641122049,26.060754151437052,21.37885534613005,16.805514894696845,17.42998771077423,18.699712766341545,15.957915197767573
6DjOS2PYRPQ8amyhSpdErX,Benny Goodman,1,False,False,Let's Dance,34,1,track,jazz,album,2007,The Essential Benny Goodman,0.517,152960,0.431,0.856,0.0945,203.05,0.892,45.80723271500841,5.329799325463744,62.38318212478912,20.780883642495787,18.43240809443506,6.673527824620576,-23.80900505902191,-3.6163777403035353,-10.460993254637446,-9.97687521079257,-14.980256323777406,-4.767170320404723,5.0305076438876135,53.934376119445226,37.698594841687694,55.004334041997694,21.278517136121863,33.255791842229556,23.145140330982073,19.473240921986253,15.892247301451574,14.378619613432285,22.79540299388852,13.532117510472103,45.80723271500841,5.329799325463744,62.38318212478912,20.780883642495787,18.43240809443506,6.673527824620576,-23.80900505902191,-3.6163777403035353,-10.460993254637446,-9.97687521079257,-14.980256323777406,-4.767170320404723,5.0305076438876135,53.934376119445226,37.698594841687694,55.004334041997694,21.278517136121863,33.255791842229556,23.145140330982073,19.473240921986253,15.892247301451574,14.378619613432285,22.79540299388852,13.532117510472103
3qPQxLOF4cAi7rvHUn4cqE,Django Reinhardt,1,False,False,Minor Swing,38,4,track,jazz,album,1996,The Best Of Django Reinhardt,0.58,196627,0.47,0.743,0.098,202.37599999999998,0.738,44.7238430656934,15.031254257907557,33.375226277372235,26.423743309002447,2.5198138686131397,7.928080291970799,-3.684676399026768,0.025405109489050035,-4.709311435523114,2.3331812652068114,-13.38010705596107,14.996886861313843,6.512876391993624,53.65571448915851,40.286035060083236,52.95042353261782,18.417225025835997,41.22684222647607,22.10290882472062,19.103851622480796,14.949529184748329,16.159245027497377,23.367093720309192,12.71486742039585,44.7238430656934,15.031254257907557,33.375226277372235,26.423743309002447,2.5198138686131397,7.928080291970799,-3.684676399026768,0.025405109489050035,-4.709311435523114,2.3331812652068114,-13.38010705596107,14.996886861313843,6.512876391993624,53.65571448915851,40.286035060083236,52.95042353261782,18.417225025835997,41.22684222647607,22.10290882472062,19.103851622480796,14.949529184748329,16.159245027497377,23.367093720309192,12.71486742039585
2VNuGy6fugKMyujKri5Elm,Wynton Marsalis,1,False,False,Lazy Afternoon,27,2,track,jazz,album,1984,Hot House Flowers,0.256,304440,0.157,0.192,0.12,81.595,0.145,35.89972004744961,1.031361803084213,44.885565836298845,4.8418766310794785,27.266717674970355,-18.357482799525513,4.125938315539743,5.273517200474495,-15.428989323843405,-7.522009489916962,-8.209983392645318,0.7098351126927633,8.232173752486615,73.08556130597424,53.929406588691755,42.724914478400784,28.507525980239365,25.793204990875147,28.87985187770836,18.869073421648675,21.67621226901139,15.805329829338003,15.289203744856783,19.50208633153786,35.89972004744961,1.031361803084213,44.885565836298845,4.8418766310794785,27.266717674970355,-18.357482799525513,4.125938315539743,5.273517200474495,-15.428989323843405,-7.522009489916962,-8.209983392645318,0.7098351126927633,8.232173752486615,73.08556130597424,53.929406588691755,42.724914478400784,28.507525980239365,25.793204990875147,28.87985187770836,18.869073421648675,21.67621226901139,15.805329829338003,15.289203744856783,19.50208633153786
6BGu9IJlUza0h7YrTWElnD,Louis Armstrong,1,False,False,La Vie En Rose - Single Version,14,12,track,jazz,album,1994,All Time Greatest Hits,0.568,205973,0.122,0.0013599999999999999,0.0755,70.775,0.325,39.48130551181105,37.629264566929116,48.134941732283494,3.498192125984263,15.243818897637796,0.6826314960629923,6.883765354330703,2.170088188976379,-11.42085039370077,-3.306327559055123,-17.920620472440937,0.26006929133858203,8.494226982088161,84.43334701149756,79.62838457913561,84.44521147759738,35.11559693612064,40.528099417061966,30.79340647407596,29.193565136195613,19.457718805523086,20.9199832297776,22.485761720069817,19.08998860721458,39.48130551181105,37.629264566929116,48.134941732283494,3.498192125984263,15.243818897637796,0.6826314960629923,6.883765354330703,2.170088188976379,-11.42085039370077,-3.306327559055123,-17.920620472440937,0.26006929133858203,8.494226982088161,84.43334701149756,79.62838457913561,84.44521147759738,35.11559693612064,40.528099417061966,30.79340647407596,29.193565136195613,19.457718805523086,20.9199832297776,22.485761720069817,19.08998860721458
64hIGVT0pT44TP0PGGZ2aU,Dorothy Ashby,1,False,False,Essence Of Sapphire,0,15,track,jazz,album,2013,Late Night Tales - Bonobo,0.423,192077,0.397,0.8059999999999999,0.165,85.478,0.544,38.59701932989688,-68.54747809278344,-51.86821391752576,-7.486805412371125,29.968484536082524,-33.76217654639176,-8.250792525773196,-11.8873363402062,3.830840206185563,1.8410902061855696,-9.711350515463918,6.262270618556701,5.3807457430995465,53.41559986716009,43.02365187662051,48.54212044864872,22.17897657023393,31.995100237638457,22.094445164269214,24.73621924310298,14.919456447773614,19.650371899482753,18.038771009945176,12.297225901235855,38.59701932989688,-68.54747809278344,-51.86821391752576,-7.486805412371125,29.968484536082524,-33.76217654639176,-8.250792525773196,-11.8873363402062,3.830840206185563,1.8410902061855696,-9.711350515463918,6.262270618556701,5.3807457430995465,53.41559986716009,43.02365187662051,48.54212044864872,22.17897657023393,31.995100237638457,22.094445164269214,24.73621924310298,14.919456447773614,19.650371899482753,18.038771009945176,12.297225901235855
6dRx7OUXfvosnXG3g9lWGi,Miles Davis,1,False,False,Flamenco Sketches,54,5,track,jazz,album,1959,Kind Of Blue (Legacy Edition),0.349,566133,0.0219,0.12,0.0906,177.92,0.22399999999999998,30.0143679549114,8.376039452495961,8.991060386473437,-8.414307568438002,32.66638808373584,-15.212623188405795,-14.942141706924335,1.9220507246376815,4.014414653784218,2.0189991948470203,-9.606496779388083,-1.3449557165861512,9.38974060603088,87.74865795926887,68.17318593403738,55.58555621681519,27.231818177687764,31.709845361150556,28.02612939360903,21.14522128136083,19.988914244601798,14.850182758705753,18.762601082814125,19.117428191479583,30.0143679549114,8.376039452495961,8.991060386473437,-8.414307568438002,32.66638808373584,-15.212623188405795,-14.942141706924335,1.9220507246376815,4.014414653784218,2.0189991948470203,-9.606496779388083,-1.3449557165861512,9.38974060603088,87.74865795926887,68.17318593403738,55.58555621681519,27.231818177687764,31.709845361150556,28.02612939360903,21.14522128136083,19.988914244601798,14.850182758705753,18.762601082814125,19.117428191479583
4YpXSKVrp8jhI7EAPV1xpF,Snarky Puppy,1,False,False,What About Me?,0,2,track,jazz,album,2014,We Like It Here,0.39299999999999996,403365,0.912,0.872,0.9059999999999999,129.86,0.537,47.71414546561161,26.01501825928178,7.054139379184419,2.2383219720024345,5.210295191722462,-34.51770663420571,-10.00419902617163,1.1463292757151546,-4.421412051125991,0.626385270846013,-6.260638466220322,-0.4095374315276918,5.9440757322513385,54.01207900050723,64.14502696610066,35.27550138675412,25.436358511443323,30.282308321876894,20.457057715048652,18.638644411869027,14.550383289275377,14.897360315292639,16.254780890849645,13.363549831999402,47.71414546561161,26.01501825928178,7.054139379184419,2.2383219720024345,5.210295191722462,-34.51770663420571,-10.00419902617163,1.1463292757151546,-4.421412051125991,0.626385270846013,-6.260638466220322,-0.4095374315276918,5.9440757322513385,54.01207900050723,64.14502696610066,35.27550138675412,25.436358511443323,30.282308321876894,20.457057715048652,18.638644411869027,14.550383289275377,14.897360315292639,16.254780890849645,13.363549831999402
2VzRmb0GCPDBv6FddHGu7s,Eric Dolphy,1,False,False,Hat And Beard,40,1,track,jazz,album,1964,Out To Lunch (The Rudy Van Gelder Edition),0.465,504867,0.644,0.179,0.17600000000000002,81.89399999999999,0.355,45.92076455948251,31.47245146839223,-3.237805375808866,6.666512195121959,12.113425087108023,-19.098782478845184,-1.5804708810353447,-2.464512195121948,-13.968774016923804,0.2521781981085111,-9.996765057242426,9.134114982578403,6.68489467438252,53.15346202764844,59.11914088496673,46.814660736530726,26.14262160990997,32.97251822114282,28.25908789468821,21.479531302360854,19.725366733943055,18.610619453482276,19.46207948550086,17.19475552133458,45.92076455948251,31.47245146839223,-3.237805375808866,6.666512195121959,12.113425087108023,-19.098782478845184,-1.5804708810353447,-2.464512195121948,-13.968774016923804,0.2521781981085111,-9.996765057242426,9.134114982578403,6.68489467438252,53.15346202764844,59.11914088496673,46.814660736530726,26.14262160990997,32.97251822114282,28.25908789468821,21.479531302360854,19.725366733943055,18.610619453482276,19.46207948550086,17.19475552133458
0fXVCUQrwQTv9397VjP6yU,Duke Ellington,1,False,False,Afrique (take 1),1,4,track,jazz,album,2015,The Conny Plank Session,0.49700000000000005,426484,0.282,0.8170000000000001,0.11599999999999999,142.58100000000002,0.368,33.518555160142384,-53.78388256227758,-7.620977461447212,5.343645907473311,-4.898453736654813,-28.62417734282326,16.468262158956094,-0.4526174377224205,-0.2707716488730695,3.9431500593119724,-10.509541518386712,3.045032621589564,5.978571559313636,54.11424212095796,52.83542339255095,42.75999028759961,20.874300187276724,34.391310273836915,24.09501086242978,18.66791874305167,17.725204585612847,17.378946800134926,17.783669271153045,12.077347743926175,33.518555160142384,-53.78388256227758,-7.620977461447212,5.343645907473311,-4.898453736654813,-28.62417734282326,16.468262158956094,-0.4526174377224205,-0.2707716488730695,3.9431500593119724,-10.509541518386712,3.045032621589564,5.978571559313636,54.11424212095796,52.83542339255095,42.75999028759961,20.874300187276724,34.391310273836915,24.09501086242978,18.66791874305167,17.725204585612847,17.378946800134926,17.783669271153045,12.077347743926175
6ybViy2qrO9sIi41EgRJgx,Norah Jones,1,False,False,Don't Know Why,72,1,track,jazz,album,2002,Come Away With Me,0.732,186147,0.198,1.1e-05,0.0659,88.17399999999999,0.618,40.3003357015986,-22.186984014209585,-13.059934280639428,-6.406827708703375,34.64775488454706,-11.340245115452932,-13.877587921847239,-11.756353463587919,-0.31437300177619854,0.4825150976909413,-9.434122557726464,5.2938898756660695,6.496552328959159,52.93246938264435,60.34063570988375,52.95966675046962,25.705185591266375,36.07507315436569,25.77465732286325,29.554929647116666,17.05409355382082,22.1892837280543,21.202556827475295,13.249731227998009,40.3003357015986,-22.186984014209585,-13.059934280639428,-6.406827708703375,34.64775488454706,-11.340245115452932,-13.877587921847239,-11.756353463587919,-0.31437300177619854,0.4825150976909413,-9.434122557726464,5.2938898756660695,6.496552328959159,52.93246938264435,60.34063570988375,52.95966675046962,25.705185591266375,36.07507315436569,25.77465732286325,29.554929647116666,17.05409355382082,22.1892837280543,21.202556827475295,13.249731227998009
6ffJxrVKkPVW4hiRoiteB2,Oscar Peterson Trio,1,False,False,Stormy Weather,12,10,track,jazz,album,2001,Plays the Harold Arlen Song Book,0.652,213387,0.171,0.8640000000000001,0.158,118.883,0.562,37.163745736434116,-126.19393023255819,16.820900775193802,33.016942635658914,41.11449767441862,-1.8638713178294537,-6.395905426356591,9.311182945736439,-1.2605937984496118,-3.857948837209305,-21.548631007751954,-0.28097519379844954,5.752218049417523,49.36365551104196,38.472070960545466,64.74315327587811,25.008963714069104,46.08199163930087,25.52017442048981,19.30325710554123,15.966627500460792,15.690662693950463,24.797878119573028,14.025263991027666,37.163745736434116,-126.19393023255819,16.820900775193802,33.016942635658914,41.11449767441862,-1.8638713178294537,-6.395905426356591,9.311182945736439,-1.2605937984496118,-3.857948837209305,-21.548631007751954,-0.28097519379844954,5.752218049417523,49.36365551104196,38.472070960545466,64.74315327587811,25.008963714069104,46.08199163930087,25.52017442048981,19.30325710554123,15.966627500460792,15.690662693950463,24.797878119573028,14.025263991027666
6MTgCiralWjgYruZgqJt3Z,Julián Argüelles,1,False,False,Mra Khali,26,1,track,jazz,album,2015,Let It Be Told,0.55,399987,0.843,0.11,0.157,94.964,0.478,49.224566433566565,51.02195677050224,3.4175880483153116,-3.6041493960584865,17.35672536554354,-23.213436109345185,-3.178909726636997,-0.28080101716465333,-8.886944691671966,5.677900826446279,-11.492511760966307,5.238083916083919,4.646489823193476,32.49118480362668,41.79758794723421,32.93528181860098,16.887544743507522,24.857253694435652,16.99672733985523,18.105565892509098,12.488750649845352,16.377617413883883,15.709928861114154,10.6335577927322,49.224566433566565,51.02195677050224,3.4175880483153116,-3.6041493960584865,17.35672536554354,-23.213436109345185,-3.178909726636997,-0.28080101716465333,-8.886944691671966,5.677900826446279,-11.492511760966307,5.238083916083919,4.646489823193476,32.49118480362668,41.79758794723421,32.93528181860098,16.887544743507522,24.857253694435652,16.99672733985523,18.105565892509098,12.488750649845352,16.377617413883883,15.709928861114154,10.6335577927322
